date,gold_24k_gram1,gold_22k_gram1,platinum_gram1,platinum_gram8
2022-05-23,5236,4837,3307.0,26456.0
2022-05-24,5234,4835,3295.0,26360.0
2022-05-25,5204,4805,3323.0,26584.0
2022-05-26,5164,4765,3276.0,26208.0
2022-05-27,5174,4775,3249.0,25992.0
2022-05-28,5174,4775,3240.0,25920.0
2022-05-29,5174,4775,3240.0,25920.0
2022-05-30,5184,4785,3240.0,25920.0
2022-05-31,5174,4775,3277.0,26216.0
2022-06-01,5139,4740,3280.0,26240.0
2022-06-02,5159,4760,3202.0,25616.0
2022-06-03,5209,4810,3285.0,26280.0
2022-06-04,5174,4775,3289.0,26312.0
2022-06-05,5174,4775,3289.0,26312.0
2022-06-06,5184,4785,3288.0,26304.0
2022-06-07,5159,4760,3291.0,26328.0
2022-06-08,5169,4770,3414.0,27312.0
2022-06-09,5194,4795,3347.0,26776.0
2022-06-10,5174,4775,3333.0,26664.0
2022-06-11,5234,4835,3333.0,26664.0
2022-06-12,5234,4835,3333.0,26664.0
2022-06-13,5234,4835,3285.0,26280.0
2022-06-14,5139,4740,3206.0,25648.0
2022-06-15,5139,4740,3181.0,25448.0
2022-06-16,5154,4755,3094.0,24752.0
2022-06-17,5174,4775,3167.0,25336.0
2022-06-18,5164,4765,3161.0,25288.0
2022-06-19,5164,4765,3161.0,25288.0
2022-06-20,5174,4775,3178.0,25424.0
2022-06-21,5164,4765,3180.0,25440.0
2022-06-22,5144,4745,3154.0,25232.0
2022-06-23,5164,4765,3153.0,25224.0
2022-06-24,5144,4745,3132.0,25056.0
2022-06-25,5154,4755,3096.0,24768.0
2022-06-26,5154,4755,3096.0,24768.0
2022-06-27,5174,4775,3096.0,24768.0
2022-06-28,5164,4765,3071.0,24568.0
2022-06-29,5082,4683,3065.0,24520.0
2022-06-30,5077,4678,3137.0,25096.0
2022-07-01,5184,4785,3143.0,25144.0
2022-07-02,5191,4792,3089.0,24712.0
2022-07-03,5191,4792,3089.0,24712.0
2022-07-04,5197,4798,2973.0,23784.0
2022-07-05,5207,4805,3019.0,24152.0
2022-07-06,5142,4740,3019.0,24152.0
2022-07-07,5074,4672,2974.0,23792.0
2022-07-08,5078,4676,2961.0,23688.0
2022-07-09,5091,4689,2978.0,23824.0
2022-07-10,5091,4689,2978.0,23824.0
2022-07-11,5082,4680,3010.0,24080.0
2022-07-12,5072,4670,3013.0,24104.0
2022-07-13,5062,4660,3005.0,24040.0
2022-07-14,5078,4676,3005.0,24040.0
2022-07-15,5038,4636,2882.0,23056.0
2022-07-16,5029,4627,2882.0,23056.0
2022-07-17,5029,4627,2882.0,23056.0
2022-07-18,5090,4688,2935.0,23480.0
2022-07-19,5060,4658,2941.0,23528.0
2022-07-20,5069,4667,2979.0,23832.0
2022-07-21,5032,4630,3040.0,24320.0
2022-07-22,5082,4680,2998.0,23984.0
2022-07-23,5098,4696,2973.0,23784.0
2022-07-24,5098,4696,2973.0,23784.0
2022-07-25,5122,4720,3040.0,24320.0
2022-07-26,5130,4728,3038.0,24304.0
2022-07-27,5137,4735,3032.0,24256.0
2022-07-28,5169,4767,3032.0,24256.0
2022-07-29,5207,4805,3036.0,24288.0
2022-07-30,5217,4815,3041.0,24328.0
2022-07-31,5217,4815,3041.0,24328.0
2022-08-01,5197,4795,3041.0,24328.0
2022-08-02,5222,4820,3033.0,24264.0
2022-08-03,5204,4802,3086.0,24688.0
2022-08-04,5267,4865,3087.0,24696.0
2022-08-05,5267,4865,3044.0,24352.0
2022-08-06,5247,4845,3116.0,24928.0
2022-08-07,5247,4845,3116.0,24928.0
2022-08-08,5252,4850,3148.0,25184.0
2022-08-09,5302,4900,3165.0,25320.0
2022-08-10,5295,4893,3208.0,25664.0
2022-08-11,5287,4885,3209.0,25672.0
2022-08-12,5292,4890,3213.0,25704.0
2022-08-13,5316,4914,3302.0,26416.0
2022-08-14,5316,4914,3302.0,26416.0
2022-08-15,5316,4914,3302.0,26416.0
2022-08-16,5257,4855,3267.0,26136.0
2022-08-17,5251,4849,3206.0,25648.0
2022-08-18,5252,4850,3179.0,25432.0
2022-08-19,5224,4822,3181.0,25448.0
2022-08-20,5232,4830,3176.0,25408.0
2022-08-21,5232,4830,3176.0,25408.0
2022-08-22,5217,4815,3112.0,24896.0
2022-08-23,5202,4800,3110.0,24880.0
2022-08-24,5207,4805,3017.0,24136.0
2022-08-25,5252,4850,2992.0,23936.0
2022-08-26,5222,4820,3019.0,24152.0
2022-08-27,5207,4805,3043.0,24344.0
2022-08-28,5207,4805,3043.0,24344.0
2022-08-29,5167,4765,3027.0,24216.0
2022-08-30,5192,4790,3032.0,24256.0
2022-08-31,5156,4754,3018.0,24144.0
2022-09-01,5112,4710,3018.0,24144.0
2022-09-02,5117,4715,2904.0,23232.0
2022-09-03,5124,4722,2898.0,23184.0
2022-09-04,5124,4722,2898.0,23184.0
2022-09-05,5138,4736,2901.0,23208.0
2022-09-06,5152,4750,2906.0,23248.0
2022-09-07,5127,4725,2931.0,23448.0
2022-09-08,5132,4730,2943.0,23544.0
2022-09-09,5170,4768,2949.0,23592.0
2022-09-10,5142,4740,3005.0,24040.0
2022-09-11,5142,4740,3005.0,24040.0
2022-09-12,5147,4745,3028.0,24224.0
2022-09-13,5127,4725,3027.0,24216.0
2022-09-14,5103,4701,3078.0,24624.0
2022-09-15,5082,4680,3067.0,24536.0
2022-09-16,5028,4626,3105.0,24840.0
2022-09-17,5042,4640,3149.0,25192.0
2022-09-18,5042,4640,3149.0,25192.0
2022-09-19,5034,4632,3065.0,24520.0
2022-09-20,5032,4630,3064.0,24512.0
2022-09-21,5052,4650,3040.0,24320.0
2022-09-22,5077,4675,3040.0,24320.0
2022-09-23,5072,4670,3193.0,25544.0
2022-09-24,5052,4650,3148.0,25184.0
2022-09-25,5052,4650,3148.0,25184.0
2022-09-26,5053,4651,3040.0,24320.0
2022-09-27,5012,4610,3053.0,24424.0
2022-09-28,5027,4625,3013.0,24104.0
2022-09-29,5082,4680,3013.0,24104.0
2022-09-30,5099,4697,2983.0,23864.0
2022-10-01,5092,4690,3023.0,24184.0
2022-10-02,5092,4690,3023.0,24184.0
2022-10-03,5107,4705,3022.0,24176.0
2022-10-04,5177,4775,3027.0,24216.0
2022-10-05,5237,4835,3027.0,24216.0
2022-10-06,5242,4840,3027.0,24216.0
2022-10-07,5237,4835,3345.0,26760.0
2022-10-08,5242,4840,3374.0,26992.0
2022-10-09,5242,4840,3374.0,26992.0
2022-10-10,5177,4775,3374.0,26992.0
2022-10-11,5142,4740,3388.0,27104.0
2022-10-12,5132,4730,3327.0,26616.0
2022-10-13,5162,4760,3264.0,26112.0
2022-10-14,5137,4735,3253.0,26024.0
2022-10-15,5092,4690,3193.0,25544.0
2022-10-16,5092,4690,3193.0,25544.0
2022-10-17,5102,4700,3326.0,26608.0
2022-10-18,5107,4705,3323.0,26584.0
2022-10-19,5102,4700,3350.0,26800.0
2022-10-20,5087,4685,3350.0,26800.0
2022-10-21,5067,4665,3295.0,26360.0
2022-10-22,5142,4740,3275.0,26200.0
2022-10-23,5142,4740,3275.0,26200.0
2022-10-24,5142,4740,3275.0,26200.0
2022-10-25,5142,4740,3275.0,26200.0
2022-10-26,5167,4765,3275.0,26200.0
2022-10-27,5147,4745,3289.0,26312.0
2022-10-28,5137,4735,3386.0,27088.0
2022-10-29,5107,4705,3449.0,27592.0
2022-10-30,5107,4705,3449.0,27592.0
2022-10-31,5117,4715,3432.0,27456.0
2022-11-01,5132,4730,3437.0,27496.0
2022-11-02,5143,4741,3393.0,27144.0
2022-11-03,5117,4715,3393.0,27144.0
2022-11-04,5119,4717,3480.0,27840.0
2022-11-05,5172,4770,3480.0,27840.0
2022-11-06,5172,4770,3480.0,27840.0
2022-11-07,5177,4775,3406.0,27248.0
2022-11-08,5160,4758,3417.0,27336.0
2022-11-09,5217,4815,3486.0,27888.0
2022-11-10,5222,4820,3486.0,27888.0
2022-11-11,5307,4905,3558.0,28464.0
2022-11-12,5294,4892,3599.0,28792.0
2022-11-13,5294,4892,3599.0,28792.0
2022-11-14,5303,4901,3669.0,29352.0
2022-11-15,5342,4940,3700.0,29600.0
2022-11-16,5372,4970,3613.0,28904.0
2022-11-17,5352,4950,3680.0,29440.0
2022-11-18,5353,4951,3641.0,29128.0
2022-11-19,5327,4925,3541.0,28328.0
2022-11-20,5327,4925,3541.0,28328.0
2022-11-21,5322,4920,3541.0,28328.0
2022-11-22,5307,4905,3538.0,28304.0
2022-11-23,5298,4896,3526.0,28208.0
2022-11-24,5333,4931,3569.0,28552.0
2022-11-25,5337,4935,3514.0,28112.0
2022-11-26,5327,4925,3526.0,28208.0
2022-11-27,5327,4925,3526.0,28208.0
2022-11-28,5349,4947,3526.0,28208.0
2022-11-29,5318,4916,3499.0,27992.0
2022-11-30,5338,4936,3499.0,27992.0
2022-12-01,5357,4955,3571.0,28568.0
2022-12-02,5422,5020,3641.0,29128.0
2022-12-03,5418,5016,3690.0,29520.0
2022-12-04,5418,5016,3690.0,29520.0
2022-12-05,5447,5045,3584.0,28672.0
2022-12-06,5412,5010,3589.0,28712.0
2022-12-07,5418,5016,3647.0,29176.0
2022-12-08,5425,5023,3600.0,28800.0
2022-12-09,5449,5047,3605.0,28840.0
2022-12-10,5457,5055,3605.0,28840.0
2022-12-11,5457,5055,3605.0,28840.0
2022-12-12,5447,5045,3607.0,28856.0
2022-12-13,5442,5040,3617.0,28936.0
2022-12-14,5502,5100,3639.0,29112.0
2022-12-15,5462,5060,3639.0,29112.0
2022-12-16,5447,5045,3698.0,29584.0
2022-12-17,5458,5056,3671.0,29368.0
2022-12-18,5458,5056,3671.0,29368.0
2022-12-19,5472,5070,3595.0,28760.0
2022-12-20,5467,5065,3593.0,28744.0
2022-12-21,5517,5115,3581.0,28648.0
2022-12-22,5526,5124,3574.0,28592.0
2022-12-23,5468,5066,3594.0,28752.0
2022-12-24,5478,5076,3591.0,28728.0
2022-12-25,5478,5076,3591.0,28728.0
2022-12-26,5488,5086,3590.0,28720.0
2022-12-27,5488,5086,3585.0,28680.0
2022-12-28,5507,5105,3587.0,28696.0
2022-12-29,5497,5095,3593.0,28744.0
2022-12-30,5517,5115,3673.0,29384.0
2022-12-31,5532,5130,3717.0,29736.0
2023-01-01,5532,5130,3717.0,29736.0
2023-01-02,5552,5150,3717.0,29736.0
2023-01-03,5593,5191,3831.0,30648.0
2023-01-04,5620,5238,3835.0,30680.0
2023-01-05,5590,5228,3897.0,31176.0
2023-01-06,5552,5190,3897.0,31176.0
2023-01-07,5583,5221,3824.0,30592.0
2023-01-08,5583,5221,3824.0,30592.0
2023-01-09,5622,5260,3841.0,30728.0
2023-01-10,5599,5237,3859.0,30872.0
2023-01-11,5592,5230,3901.0,31208.0
2023-01-12,5598,5236,3845.0,30760.0
2023-01-13,5612,5250,3900.0,31200.0
2023-01-14,5658,5296,3827.0,30616.0
2023-01-15,5658,5296,3827.0,30616.0
2023-01-16,5679,5317,3827.0,30616.0
2023-01-17,5667,5305,3827.0,30616.0
2023-01-18,5657,5295,3767.0,30136.0
2023-01-19,5652,5290,3726.0,29808.0
2023-01-20,5687,5325,3779.0,30232.0
2023-01-21,5682,5320,3622.0,28976.0
2023-01-22,5682,5320,3622.0,28976.0
2023-01-23,5685,5323,3610.0,28880.0
2023-01-24,5717,5355,3623.0,28984.0
2023-01-25,5707,5345,3677.0,29416.0
2023-01-26,5742,5380,3677.0,29416.0
2023-01-27,5707,5345,3719.0,29752.0
2023-01-28,5712,5350,3660.0,29280.0
2023-01-29,5712,5350,3660.0,29280.0
2023-01-30,5712,5350,3581.0,28648.0
2023-01-31,5700,5338,3587.0,28696.0
2023-02-01,5777,5415,3600.0,28800.0
2023-02-02,5867,5505,3594.0,28752.0
2023-02-03,5777,5415,3594.0,28752.0
2023-02-04,5697,5335,3688.0,29504.0
2023-02-05,5697,5335,3688.0,29504.0
2023-02-06,5727,5365,3605.0,28840.0
2023-02-07,5735,5373,3603.0,28824.0
2023-02-08,5745,5383,3527.0,28216.0
2023-02-09,5737,5375,3498.0,27984.0
2023-02-10,5682,5320,3546.0,28368.0
2023-02-11,5702,5340,3493.0,27944.0
2023-02-12,5702,5340,3493.0,27944.0
2023-02-13,5697,5335,3470.0,27760.0
2023-02-14,5692,5330,3478.0,27824.0
2023-02-15,5677,5315,3478.0,27824.0
2023-02-16,5642,5280,3440.0,27520.0
2023-02-17,5612,5250,3346.0,26768.0
2023-02-18,5652,5290,3305.0,26440.0
2023-02-19,5652,5290,3305.0,26440.0
2023-02-20,5642,5280,3309.0,26472.0
2023-02-21,5637,5275,3305.0,26440.0
2023-02-22,5637,5275,3387.0,27096.0
2023-02-23,5607,5245,3387.0,27096.0
2023-02-24,5597,5235,3455.0,27640.0
2023-02-25,5572,5210,3455.0,27640.0
2023-02-26,5572,5210,3455.0,27640.0
2023-02-27,5563,5201,3325.0,26600.0
2023-02-28,5569,5207,3359.0,26872.0
2023-03-01,5597,5235,3432.0,27456.0
2023-03-02,5605,5243,3389.0,27112.0
2023-03-03,5602,5240,3461.0,27688.0
2023-03-04,5613,5251,3437.0,27496.0
2023-03-05,5613,5251,3437.0,27496.0
2023-03-06,5612,5250,3488.0,27904.0
2023-03-07,5597,5235,3493.0,27944.0
2023-03-08,5527,5165,3449.0,27592.0
2023-03-09,5517,5155,3432.0,27456.0
2023-03-10,5552,5190,3383.0,27064.0
2023-03-11,5632,5270,3416.0,27328.0
2023-03-12,5632,5270,3416.0,27328.0
2023-03-13,5687,5325,3368.0,26944.0
2023-03-14,5841,5390,3362.0,26896.0
2023-03-15,5846,5380,3549.0,28392.0
2023-03-16,5912,5425,3540.0,28320.0
2023-03-17,5940,5450,3482.0,27856.0
2023-03-18,6110,5560,3480.0,27840.0
2023-03-19,6110,5560,3480.0,27840.0
2023-03-20,6077,5560,3522.0,28176.0
2023-03-21,6110,5570,3524.0,28192.0
2023-03-22,5956,5470,3550.0,28400.0
2023-03-23,6071,5540,3550.0,28400.0
2023-03-24,6110,5560,3551.0,28408.0
2023-03-25,6071,5550,3551.0,28408.0
2023-03-26,6071,5550,3551.0,28408.0
2023-03-27,6066,5540,3548.0,28384.0
2023-03-28,6027,5510,3507.0,28056.0
2023-03-29,5989,5545,3467.0,27736.0
2023-03-30,6038,5565,3471.0,27768.0
2023-03-31,6044,5590,3454.0,27632.0
2023-04-01,6014,5560,3505.0,28040.0
2023-04-02,6014,5560,3505.0,28040.0
2023-04-03,6011,5535,3517.0,28136.0
2023-04-04,6077,5600,3527.0,28216.0
2023-04-05,6181,5690,3547.0,28376.0
2023-04-06,6143,5650,3620.0,28960.0
2023-04-07,6132,5640,3625.0,29000.0
2023-04-08,6132,5640,3625.0,29000.0
2023-04-09,6132,5640,3625.0,29000.0
2023-04-10,6048,5600,3565.0,28520.0
2023-04-11,6081,5630,3567.0,28536.0
2023-04-12,6135,5680,3575.0,28600.0
2023-04-13,6124,5676,3581.0,28648.0
2023-04-14,6184,5720,3641.0,29128.0
2023-04-15,6108,5650,3680.0,29440.0
2023-04-16,6108,5650,3680.0,29440.0
2023-04-17,6108,5650,3714.0,29712.0
2023-04-18,6097,5650,3718.0,29744.0
2023-04-19,6075,5665,3765.0,30120.0
2023-04-20,6097,5650,3826.0,30608.0
2023-04-21,6119,5665,3837.0,30696.0
2023-04-22,6059,5605,3901.0,31208.0
2023-04-23,6086,5605,3901.0,31208.0
2023-04-24,6075,5615,4012.0,32096.0
2023-04-25,6097,5630,4012.0,32096.0
2023-04-26,6108,5642,3881.0,31048.0
2023-04-27,6106,5640,3844.0,30752.0
2023-04-28,6086,5620,3874.0,30992.0
2023-04-29,6097,5630,3852.0,30816.0
2023-04-30,6097,5630,3852.0,30816.0
2023-05-01,6081,5630,3815.0,30520.0
2023-05-02,6066,5615,3815.0,30520.0
2023-05-03,6168,5706,3724.0,29792.0
2023-05-04,6223,5750,3733.0,29864.0
2023-05-05,6245,5775,3767.0,30136.0
2023-05-06,6162,5692,3744.0,29952.0
2023-05-07,6162,5692,3744.0,29952.0
2023-05-08,6179,5710,3713.0,29704.0
2023-05-09,6190,5717,3713.0,29704.0
2023-05-10,6217,5742,3721.0,29768.0
2023-05-11,6217,5742,3867.0,30936.0
2023-05-12,6174,5705,3994.0,31952.0
2023-05-13,6184,5715,3988.0,31904.0
2023-05-14,6184,5715,3988.0,31904.0
2023-05-15,6184,5715,3862.0,30896.0
2023-05-16,6195,5715,3862.0,30896.0
2023-05-17,6146,5670,3790.0,30320.0
2023-05-18,6124,5650,3828.0,30624.0
2023-05-19,6092,5625,3851.0,30808.0
2023-05-20,6146,5680,3853.0,30824.0
2023-05-21,6146,5680,3853.0,30824.0
2023-05-22,6141,5675,3853.0,30824.0
2023-05-23,6114,5645,3813.0,30504.0
2023-05-24,6141,5665,3834.0,30672.0
2023-05-25,6092,5625,3834.0,30672.0
2023-05-26,6075,5605,3749.0,29992.0
2023-05-27,6064,5600,3749.0,29992.0
2023-05-28,6064,5600,3749.0,29992.0
2023-05-29,6059,5595,3690.0,29520.0
2023-05-30,6053,5595,3684.0,29472.0
2023-05-31,6097,5645,3692.0,29536.0
2023-06-01,6081,5620,3695.0,29560.0
2023-06-02,6114,5638,3604.0,28832.0
2023-06-03,6037,5580,3603.0,28824.0
2023-06-04,6037,5580,3603.0,28824.0
2023-06-05,6027,5570,3615.0,28920.0
2023-06-06,6057,5600,3620.0,28960.0
2023-06-07,6070,5605,3654.0,29232.0
2023-06-08,6026,5565,3693.0,29544.0
2023-06-09,6070,5600,3718.0,29744.0
2023-06-10,6059,5590,3661.0,29288.0
2023-06-11,6059,5590,3661.0,29288.0
2023-06-12,6048,5580,3661.0,29288.0
2023-06-13,6058,5590,3597.0,28776.0
2023-06-14,6010,5550,3566.0,28528.0
2023-06-15,5972,5505,3551.0,28408.0
2023-06-16,6015,5542,3507.0,28056.0
2023-06-17,6018,5545,3500.0,28000.0
2023-06-18,6018,5545,3500.0,28000.0
2023-06-19,6018,5545,3527.0,28216.0
2023-06-20,6004,5535,3529.0,28232.0
2023-06-21,5972,5505,3522.0,28176.0
2023-06-22,5950,5485,3454.0,27632.0
2023-06-23,5906,5445,3398.0,27184.0
2023-06-24,5916,5455,3365.0,26920.0
2023-06-25,5916,5455,3365.0,26920.0
2023-06-26,5933,5470,3318.0,26544.0
2023-06-27,5938,5475,,
2023-06-28,5901,5446,3312.0,26496.0
2023-06-29,5879,5437,3312.0,26496.0
2023-06-30,5890,5430,3272.0,26176.0
2023-07-01,5900,5440,3236.0,25888.0
2023-07-02,5900,5440,3236.0,25888.0
2023-07-03,5895,5435,3228.0,25824.0
2023-07-04,5912,5452,3218.0,25744.0
2023-07-05,5922,5460,3271.0,26168.0
2023-07-06,5922,5460,3304.0,26432.0
2023-07-07,5919,5457,3298.0,26384.0
2023-07-08,5955,5495,3272.0,26176.0
2023-07-09,5955,5495,3272.0,26176.0
2023-07-10,5944,5485,3284.0,26272.0
2023-07-11,5941,5482,3282.0,26256.0
2023-07-12,5966,5500,3289.0,26312.0
2023-07-13,6004,5537,3338.0,26704.0
2023-07-14,6012,5545,3389.0,27112.0
2023-07-15,6017,5550,3474.0,27792.0
2023-07-16,6017,5550,3474.0,27792.0
2023-07-17,6003,5536,3502.0,28016.0
2023-07-18,6017,5550,3503.0,28024.0
2023-07-19,6057,5590,3477.0,27816.0
2023-07-20,6077,5610,3521.0,28168.0
2023-07-21,6037,5570,3525.0,28200.0
2023-07-22,6022,5555,3473.0,27784.0
2023-07-23,6022,5555,3473.0,27784.0
2023-07-24,6012,5545,3442.0,27536.0
2023-07-25,6002,5535,3435.0,27480.0
2023-07-26,6019,5552,3435.0,27480.0
2023-07-27,6047,5580,3462.0,27696.0
2023-07-28,6017,5550,3439.0,27512.0
2023-07-29,6032,5565,3441.0,27528.0
2023-07-30,6032,5565,3441.0,27528.0
2023-07-31,6017,5550,3357.0,26856.0
2023-08-01,6037,5570,3357.0,26856.0
2023-08-02,6017,5550,3413.0,27304.0
2023-08-03,6005,5535,3357.0,26856.0
2023-08-04,6005,5535,3364.0,26912.0
2023-08-05,6025,5555,3336.0,26688.0
2023-08-06,6025,5555,3336.0,26688.0
2023-08-07,6025,5555,3325.0,26600.0
2023-08-08,6010,5540,3327.0,26616.0
2023-08-09,6000,5530,3367.0,26936.0
2023-08-10,5975,5505,3286.0,26288.0
2023-08-11,5955,5485,3245.0,25960.0
2023-08-12,5970,5500,3268.0,26144.0
2023-08-13,5970,5500,3268.0,26144.0
2023-08-14,5965,5495,3268.0,26144.0
2023-08-15,5970,5500,3308.0,26464.0
2023-08-16,5965,5495,3308.0,26464.0
2023-08-17,5926,5456,3244.0,25952.0
2023-08-18,5925,5455,3232.0,25856.0
2023-08-19,5920,5450,3309.0,26472.0
2023-08-20,5920,5450,3309.0,26472.0
2023-08-21,5925,5455,3291.0,26328.0
2023-08-22,5930,5460,3290.0,26320.0
2023-08-23,5936,5466,3312.0,26496.0
2023-08-24,5950,5480,3365.0,26920.0
2023-08-25,5945,5475,3354.0,26832.0
2023-08-26,5950,5480,3368.0,26944.0
2023-08-27,5950,5480,3368.0,26944.0
2023-08-28,5950,5480,3368.0,26944.0
2023-08-29,5970,5500,3425.0,27400.0
2023-08-30,6000,5530,3427.0,27416.0
2023-08-31,6015,5545,3531.0,28248.0
2023-09-01,6005,5535,3547.0,28376.0
2023-09-02,6015,5545,3535.0,28280.0
2023-09-03,6015,5545,3535.0,28280.0
2023-09-04,6030,5560,3546.0,28368.0
2023-09-05,6015,5545,3546.0,28368.0
2023-09-06,6000,5530,3476.0,27808.0
2023-09-07,5990,5520,3429.0,27432.0
2023-09-08,6000,5530,3329.0,26632.0
2023-09-09,5980,5510,3292.0,26336.0
2023-09-10,5980,5510,3292.0,26336.0
2023-09-11,5985,5515,3292.0,26336.0
2023-09-12,5990,5520,3267.0,26136.0
2023-09-13,5950,5480,3281.0,26248.0
2023-09-14,5950,5480,3269.0,26152.0
2023-09-15,5970,5500,3273.0,26184.0
2023-09-16,6000,5530,3284.0,26272.0
2023-09-17,6000,5530,3284.0,26272.0
2023-09-18,6010,5540,3369.0,26952.0
2023-09-19,6020,5550,3369.0,26952.0
2023-09-20,6020,5550,3404.0,27232.0
2023-09-21,6000,5530,3447.0,27576.0
2023-09-22,5980,5510,3425.0,27400.0
2023-09-23,5991,5521,3327.0,26616.0
2023-09-24,5991,5521,3327.0,26616.0
2023-09-25,5990,5520,3413.0,27304.0
2023-09-26,5975,5505,3414.0,27312.0
2023-09-27,5950,5480,3347.0,26776.0
2023-09-28,5880,5410,3301.0,26408.0
2023-09-29,5860,5390,3297.0,26376.0
2023-09-30,5830,5360,3278.0,26224.0
2023-10-01,5830,5360,3278.0,26224.0
2023-10-02,5826,5356,3353.0,26824.0
2023-10-03,5760,5290,3353.0,26824.0
2023-10-04,5755,5285,3283.0,26264.0
2023-10-05,5765,5295,3215.0,25720.0
2023-10-06,5755,5285,3192.0,25536.0
2023-10-07,5840,5370,3156.0,25248.0
2023-10-08,5840,5370,3156.0,25248.0
2023-10-09,5835,5365,3136.0,25088.0
2023-10-10,5850,5380,3136.0,25088.0
2023-10-11,5842,5372,3212.0,25696.0
2023-10-12,5900,5430,3232.0,25856.0
2023-10-13,5980,5510,3210.0,25680.0
2023-10-14,6025,5555,3222.0,25776.0
2023-10-15,6025,5555,3222.0,25776.0
2023-10-16,6000,5530,3222.0,25776.0
2023-10-17,5985,5515,3215.0,25720.0
2023-10-18,6030,5560,3221.0,25768.0
2023-10-19,6055,5585,3264.0,26112.0
2023-10-20,6130,5660,3275.0,26200.0
2023-10-21,6140,5670,3234.0,25872.0
2023-10-22,6140,5670,3234.0,25872.0
2023-10-23,6130,5660,3264.0,26112.0
2023-10-24,6145,5675,3233.0,25864.0
2023-10-25,6125,5655,3268.0,26144.0
2023-10-26,6170,5700,3233.0,25864.0
2023-10-27,6175,5705,3267.0,26136.0
2023-10-28,6240,5770,3322.0,26576.0
2023-10-29,6240,5770,3322.0,26576.0
2023-10-30,6205,5735,3322.0,26576.0
2023-10-31,6185,5715,3292.0,26336.0
2023-11-01,6156,5686,3375.0,27000.0
2023-11-02,6165,5695,3421.0,27368.0
2023-11-03,6170,5700,3380.0,27040.0
2023-11-04,6185,5715,3354.0,26832.0
2023-11-05,6185,5715,3354.0,26832.0
2023-11-06,6170,5700,3385.0,27080.0
2023-11-07,6140,5670,3386.0,27088.0
2023-11-08,6130,5660,3375.0,27000.0
2023-11-09,6085,5615,3278.0,26224.0
2023-11-10,6115,5645,3213.0,25704.0
2023-11-11,6070,5600,3213.0,25704.0
2023-11-12,6070,5600,3213.0,25704.0
2023-11-13,6060,5590,3213.0,25704.0
2023-11-14,6085,5615,3213.0,25704.0
2023-11-15,6115,5645,3213.0,25704.0
2023-11-16,6105,5635,3196.0,25568.0
2023-11-17,6170,5700,3270.0,26160.0
2023-11-18,6170,5700,3282.0,26256.0
2023-11-19,6170,5700,3282.0,26256.0
2023-11-20,6175,5705,3286.0,26288.0
2023-11-21,6200,5730,3281.0,26248.0
2023-11-22,6200,5730,3281.0,26248.0
2023-11-23,6210,5740,3390.0,27120.0
2023-11-24,6205,5735,3413.0,27304.0
2023-11-25,6225,5755,3358.0,26864.0
2023-11-26,6225,5755,3358.0,26864.0
2023-11-27,6250,5780,3358.0,26864.0
2023-11-28,6250,5780,3342.0,26736.0
2023-11-29,6340,5870,3369.0,26952.0
2023-11-30,6335,5865,3382.0,27056.0
2023-12-01,6320,5850,3396.0,27168.0
2023-12-02,6385,5915,3412.0,27296.0
2023-12-03,6385,5915,3412.0,27296.0
2023-12-04,6445,5975,3381.0,27048.0
2023-12-05,6320,5850,3381.0,27048.0
2023-12-06,6285,5815,3381.0,27048.0
2023-12-07,6290,5820,3381.0,27048.0
2023-12-08,6305,5835,3381.0,27048.0
2023-12-09,6235,5765,3317.0,26536.0
2023-12-10,6235,5765,3317.0,26536.0
2023-12-11,6220,5750,3317.0,26536.0
2023-12-12,6190,5720,3345.0,26760.0
2023-12-13,6170,5700,3376.0,27008.0
2023-12-14,6290,5820,3359.0,26872.0
2023-12-15,6300,5830,3359.0,26872.0
2023-12-16,6260,5790,3436.0,27488.0
2023-12-17,6260,5790,3436.0,27488.0
2023-12-18,6255,5785,3432.0,27456.0
2023-12-19,6265,5795,3432.0,27456.0
2023-12-20,6305,5835,3479.0,27832.0
2023-12-21,6295,5825,3512.0,28096.0
2023-12-22,6330,5860,3503.0,28024.0
2023-12-23,6345,5875,3482.0,27856.0
2023-12-24,6345,5875,3482.0,27856.0
2023-12-25,6350,5880,3526.0,28208.0
2023-12-26,6365,5895,3520.0,28160.0
2023-12-27,6370,5900,3520.0,28160.0
2023-12-28,6415,5945,3525.0,28200.0
2023-12-29,6380,5910,3678.0,29424.0
2023-12-30,6380,5910,3670.0,29360.0
2023-12-31,6380,5910,3670.0,29360.0
2024-01-01,6380,5910,3670.0,29360.0
2024-01-02,6390,5920,3653.0,29224.0
2024-01-03,6385,5915,3654.0,29232.0
2024-01-04,6340,5870,3626.0,29008.0
2024-01-05,6330,5860,3588.0,28704.0
2024-01-06,6320,5850,3525.0,28200.0
2024-01-07,6320,5850,3525.0,28200.0
2024-01-08,6300,5830,3516.0,28128.0
2024-01-09,6290,5820,3516.0,28128.0
2024-01-10,6290,5820,3441.0,27528.0
2024-01-11,6280,5810,3416.0,27328.0
2024-01-12,6290,5820,3376.0,27008.0
2024-01-13,6315,5845,3352.0,26816.0
2024-01-14,6315,5845,3352.0,26816.0
2024-01-15,6340,5870,3352.0,26816.0
2024-01-16,6320,5850,3362.0,26896.0
2024-01-17,6280,5810,3362.0,26896.0
2024-01-18,6250,5780,3290.0,26320.0
2024-01-19,6280,5810,3266.0,26128.0
